order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,total_amount,status,region
ORD-01856,C445,P026,2025-10-18 11:21:24.977100,8,330.85,0,2646.8,cancelled,APAC
ORD-00774,C008,P025,2025-10-18 14:53:16.977100,8,920.18,0,7361.44,completed,Europe
ORD-01794,C180,P018,2025-10-18 23:20:14.977100,12,361.85,5,4125.09,completed,North America
ORD-03666,C496,P035,2025-10-19 01:16:41.977100,18,492.64,5,8424.14,completed,North America
ORD-00883,C156,P028,2025-10-19 01:31:04.977100,7,454.46,5,3022.16,completed,Europe
ORD-04155,C194,P010,2025-10-19 02:41:30.977100,17,799.98,20,10879.73,completed,Europe
ORD-04520,C260,P046,2025-10-19 03:34:11.977100,11,991.71,0,10908.81,pending,LATAM
ORD-00832,C073,P040,2025-10-19 07:10:26.977100,19,683.57,5,12338.44,completed,Europe
ORD-01585,C123,P041,2025-10-19 07:23:55.977100,7,797.58,0,5583.06,completed,Europe
ORD-01099,C306,P039,2025-10-19 09:06:31.977100,16,890.73,0,14251.68,completed,LATAM
ORD-01760,C004,P014,2025-10-19 11:13:21.977100,20,753.24,0,15064.8,completed,Europe
ORD-00112,C354,P036,2025-10-19 13:56:22.977100,2,376.96,0,753.92,completed,North America
ORD-02578,C461,P016,2025-10-20 02:47:13.977100,16,663.15,0,10610.4,completed,LATAM
ORD-03714,C106,P050,2025-10-20 03:01:57.977100,16,428.8,0,6860.8,completed,North America
ORD-01460,C476,P044,2025-10-20 03:41:00.977100,12,1027.53,0,12330.36,completed,Europe
ORD-02204,C429,P026,2025-10-20 04:17:45.977100,10,317.33,0,3173.3,completed,LATAM
ORD-04560,C292,P002,2025-10-20 04:41:24.977100,7,125.47,15,746.55,completed,North America
ORD-03751,C174,P028,2025-10-20 10:42:04.977100,19,423.11,0,8039.09,completed,Europe
ORD-00415,C267,P019,2025-10-21 03:10:40.977100,17,616.2,5,9951.63,completed,Europe
ORD-01627,C036,P008,2025-10-21 08:48:20.977100,6,275.35,0,1652.1,completed,North America
ORD-04904,C133,P004,2025-10-21 09:35:25.977100,10,54.16,5,514.52,completed,APAC
ORD-01746,C456,P036,2025-10-21 10:05:16.977100,12,378.86,10,4091.69,completed,Europe
ORD-01777,C029,P009,2025-10-21 10:05:35.977100,9,670.81,0,6037.29,pending,Europe
ORD-02198,C008,P016,2025-10-21 12:54:05.977100,13,658.96,5,8138.16,completed,North America
ORD-04953,C396,P025,2025-10-21 13:03:59.977100,6,910.89,15,4645.54,completed,Europe
ORD-01185,C343,P011,2025-10-22 00:51:35.977100,16,454.58,0,7273.28,completed,APAC
ORD-04453,C222,P013,2025-10-22 04:21:25.977100,5,555.01,0,2775.05,completed,North America
ORD-03031,C353,P017,2025-10-22 06:27:30.977100,17,928.28,0,15780.76,completed,North America
ORD-02190,C480,P008,2025-10-22 07:05:44.977100,4,277.73,10,999.83,completed,Europe
ORD-00555,C068,P013,2025-10-22 08:22:05.977100,18,541.98,0,9755.64,completed,APAC
ORD-00594,C257,P007,2025-10-22 10:45:13.977100,5,411.7,0,2058.5,completed,Europe
ORD-01532,C253,P035,2025-10-22 23:15:08.977100,11,526.14,0,5787.54,completed,North America
ORD-03764,C094,P002,2025-10-22 23:20:11.977100,20,128.31,0,2566.2,completed,North America
ORD-04154,C337,P017,2025-10-23 05:15:44.977100,2,902.06,20,1443.3,pending,North America
ORD-02771,C326,P049,2025-10-23 05:20:21.977100,8,703.18,5,5344.17,cancelled,North America
ORD-00450,C349,P044,2025-10-23 06:50:00.977100,18,951.78,5,16275.44,completed,Europe
ORD-00081,C088,P029,2025-10-23 07:42:19.977100,16,838.07,15,11397.75,completed,Europe
ORD-03055,C209,P038,2025-10-23 10:36:31.977100,20,637.45,0,12749.0,completed,North America
ORD-03720,C353,P006,2025-10-23 14:12:54.977100,16,294.1,0,4705.6,completed,Europe
ORD-03287,C083,P010,2025-10-23 14:51:14.977100,9,796.73,15,6094.98,completed,LATAM
ORD-04910,C378,P043,2025-10-23 22:39:53.977100,5,541.9,5,2574.03,completed,North America
ORD-04903,C033,P033,2025-10-24 01:55:18.977100,17,80.88,15,1168.72,completed,North America
ORD-01661,C134,P031,2025-10-24 02:31:04.977100,16,798.28,0,12772.48,completed,Europe
ORD-01236,C199,P016,2025-10-24 05:08:41.977100,7,610.27,5,4058.3,completed,Europe
ORD-02144,C444,P049,2025-10-24 09:52:33.977100,16,687.13,5,10444.38,pending,North America
ORD-02719,C454,P044,2025-10-24 09:58:11.977100,1,1020.37,20,816.3,completed,Europe
ORD-02704,C219,P008,2025-10-24 12:09:13.977100,8,273.34,0,2186.72,completed,Europe
ORD-01565,C364,P005,2025-10-24 15:24:13.977100,12,140.91,5,1606.37,completed,North America
ORD-02318,C291,P013,2025-10-24 22:40:35.977100,20,519.63,10,9353.34,completed,Europe
ORD-00069,C297,P002,2025-10-25 01:23:10.977100,1,127.33,10,114.6,completed,Europe
ORD-04475,C311,P019,2025-10-25 01:45:24.977100,1,635.86,0,635.86,completed,LATAM
ORD-00804,C168,P006,2025-10-25 01:59:57.977100,8,294.05,10,2117.16,completed,North America
ORD-03835,C393,P010,2025-10-25 02:05:56.977100,3,732.82,10,1978.61,completed,Europe
ORD-01368,C264,P001,2025-10-25 03:25:36.977100,5,713.69,0,3568.45,completed,APAC
ORD-00747,C216,P012,2025-10-25 05:44:03.977100,13,503.18,10,5887.21,cancelled,North America
ORD-02029,C164,P044,2025-10-25 09:50:12.977100,15,1030.59,5,14685.91,pending,North America
ORD-02623,C159,P023,2025-10-25 10:34:07.977100,8,303.54,10,2185.49,completed,North America
ORD-04311,C309,P015,2025-10-25 13:11:50.977100,8,157.48,5,1196.85,completed,North America
ORD-04562,C093,P026,2025-10-25 14:34:05.977100,3,313.33,5,892.99,completed,Europe
ORD-04303,C027,P035,2025-10-25 23:00:50.977100,5,523.5,5,2486.62,pending,Europe
ORD-00578,C215,P041,2025-10-26 00:35:52.977100,8,849.4,5,6455.44,pending,North America
ORD-04586,C035,P040,2025-10-26 02:15:30.977100,2,677.63,5,1287.5,completed,North America
ORD-02963,C416,P006,2025-10-26 02:19:53.977100,6,284.92,0,1709.52,completed,LATAM
ORD-04702,C490,P007,2025-10-26 05:47:36.977100,11,380.97,0,4190.67,completed,LATAM
ORD-02467,C180,P036,2025-10-26 07:28:18.977100,4,362.57,0,1450.28,completed,North America
ORD-03781,C061,P008,2025-10-26 08:14:21.977100,1,282.81,5,268.67,completed,Europe
ORD-00662,C059,P030,2025-10-26 08:37:15.977100,16,552.78,15,7517.81,pending,Europe
ORD-03942,C277,P002,2025-10-26 12:29:31.977100,14,119.77,10,1509.1,completed,Europe
ORD-04810,C391,P019,2025-10-26 12:46:28.977100,5,632.22,5,3003.05,completed,Europe
ORD-03987,C015,P008,2025-10-26 23:57:22.977100,3,295.93,0,887.79,pending,Europe
ORD-01913,C446,P026,2025-10-27 01:27:43.977100,6,313.22,0,1879.32,completed,APAC
ORD-04175,C058,P023,2025-10-27 05:21:49.977100,7,289.08,0,2023.56,refunded,APAC
ORD-02515,C414,P020,2025-10-27 08:05:06.977100,4,165.37,0,661.48,completed,LATAM
ORD-01644,C202,P050,2025-10-27 09:43:14.977100,15,419.21,0,6288.15,cancelled,Europe
ORD-03497,C404,P024,2025-10-27 11:08:40.977100,16,877.72,15,11936.99,completed,Europe
ORD-00323,C036,P027,2025-10-27 12:51:41.977100,14,245.85,0,3441.9,cancelled,APAC
ORD-00073,C190,P015,2025-10-27 13:59:08.977100,8,156.37,0,1250.96,completed,Europe
ORD-01873,C082,P030,2025-10-27 15:16:02.977100,11,529.79,0,5827.69,completed,North America
ORD-03913,C402,P031,2025-10-28 00:01:46.977100,3,749.24,10,2022.95,pending,LATAM
ORD-04083,C474,P040,2025-10-28 00:07:38.977100,8,690.75,0,5526.0,completed,Europe
ORD-01267,C124,P012,2025-10-28 02:40:39.977100,8,493.88,10,3555.94,cancelled,Europe
ORD-00449,C292,P009,2025-10-28 03:41:43.977100,5,722.93,0,3614.65,cancelled,APAC
ORD-04066,C483,P004,2025-10-28 04:25:20.977100,4,56.63,0,226.52,completed,North America
ORD-04945,C146,P015,2025-10-28 04:55:13.977100,1,156.72,0,156.72,completed,APAC
ORD-00934,C240,P029,2025-10-28 10:34:55.977100,7,849.74,0,5948.18,completed,North America
ORD-03244,C115,P006,2025-10-28 12:36:38.977100,15,291.21,10,3931.33,completed,Europe
ORD-04991,C218,P019,2025-10-28 12:51:12.977100,5,651.49,5,3094.58,completed,North America
ORD-00237,C410,P012,2025-10-28 13:00:57.977100,8,480.21,0,3841.68,completed,North America
ORD-04208,C332,P026,2025-10-28 14:06:56.977100,3,326.95,5,931.81,completed,North America
ORD-00870,C175,P039,2025-10-28 22:52:02.977100,8,840.72,0,6725.76,completed,North America
ORD-03056,C235,P018,2025-10-29 00:22:04.977100,1,357.12,0,357.12,completed,LATAM
ORD-01612,C491,P043,2025-10-29 03:22:58.977100,6,561.27,0,3367.62,completed,North America
ORD-04462,C036,P031,2025-10-29 04:37:06.977100,14,748.09,15,8902.27,completed,Europe
ORD-01479,C366,P005,2025-10-29 05:32:02.977100,7,136.51,0,955.57,refunded,North America
ORD-01371,C408,P022,2025-10-29 07:11:46.977100,14,292.87,20,3280.14,cancelled,APAC
ORD-01166,C493,P028,2025-10-29 08:12:36.977100,8,451.41,0,3611.28,completed,APAC
ORD-00673,C201,P037,2025-10-29 08:58:16.977100,8,424.92,5,3229.39,completed,Europe
ORD-03315,C133,P039,2025-10-29 10:20:48.977100,5,870.55,15,3699.84,refunded,LATAM
ORD-00947,C185,P027,2025-10-29 10:24:26.977100,3,243.35,10,657.04,completed,Europe
ORD-04464,C341,P003,2025-10-29 11:32:29.977100,13,382.12,5,4719.18,pending,Europe
ORD-01580,C293,P016,2025-10-29 11:46:46.977100,3,652.72,5,1860.25,completed,North America
ORD-00067,C237,P024,2025-10-29 11:54:59.977100,11,860.23,15,8043.15,completed,APAC
ORD-02957,C228,P034,2025-10-29 12:42:43.977100,18,500.57,5,8559.75,completed,APAC
ORD-01336,C083,P011,2025-10-29 14:19:38.977100,3,454.16,0,1362.48,completed,APAC
ORD-02986,C204,P009,2025-10-29 14:39:32.977100,15,719.14,0,10787.1,completed,Europe
ORD-02931,C324,P013,2025-10-29 22:54:18.977100,7,517.13,5,3438.91,completed,APAC
ORD-03860,C414,P033,2025-10-30 01:05:04.977100,2,77.15,0,154.3,cancelled,Europe
ORD-01984,C094,P001,2025-10-30 02:56:04.977100,5,717.92,0,3589.6,completed,APAC
ORD-03077,C307,P042,2025-10-30 03:50:59.977100,5,816.46,5,3878.18,completed,Europe
ORD-04500,C248,P043,2025-10-30 04:19:47.977100,16,558.88,0,8942.08,completed,Europe
ORD-04075,C334,P023,2025-10-30 05:53:49.977100,12,308.79,20,2964.38,completed,APAC
ORD-03638,C443,P032,2025-10-30 07:14:51.977100,20,885.58,0,17711.6,completed,APAC
ORD-01734,C413,P030,2025-10-30 07:44:59.977100,19,509.62,0,9682.78,refunded,Europe
ORD-04849,C347,P012,2025-10-30 08:54:57.977100,3,479.91,0,1439.73,pending,North America
ORD-01102,C461,P027,2025-10-30 09:41:23.977100,10,254.97,10,2294.73,completed,North America
ORD-01540,C202,P015,2025-10-30 10:18:07.977100,3,154.93,0,464.79,completed,Europe
ORD-00523,C020,P042,2025-10-30 11:08:25.977100,3,897.76,0,2693.28,refunded,North America
ORD-00898,C371,P013,2025-10-30 11:12:38.977100,6,549.91,0,3299.46,cancelled,North America
ORD-01571,C490,P039,2025-10-30 13:56:30.977100,6,828.8,5,4724.16,completed,North America
ORD-01403,C110,P016,2025-10-30 15:25:34.977100,20,619.12,10,11144.16,completed,Europe
ORD-04667,C313,P043,2025-10-30 23:56:36.977100,2,528.59,0,1057.18,cancelled,Europe
ORD-03151,C194,P035,2025-10-31 01:05:47.977100,17,497.76,0,8461.92,completed,North America
ORD-00601,C130,P018,2025-10-31 04:55:36.977100,4,360.48,0,1441.92,cancelled,North America
ORD-02402,C118,P013,2025-10-31 07:03:18.977100,17,547.56,5,8843.09,refunded,North America
ORD-00352,C131,P007,2025-10-31 11:50:15.977100,9,387.0,0,3483.0,cancelled,North America
ORD-01844,C240,P030,2025-10-31 13:45:55.977100,2,535.03,10,963.05,completed,Europe
ORD-02776,C150,P027,2025-10-31 22:42:16.977100,18,263.06,0,4735.08,completed,APAC
ORD-04881,C461,P013,2025-10-31 23:09:04.977100,2,537.41,15,913.6,completed,Europe
ORD-00855,C290,P025,2025-11-01 02:56:09.977100,6,942.21,0,5653.26,completed,North America
ORD-04571,C154,P006,2025-11-01 04:29:52.977100,6,273.64,0,1641.84,completed,Europe
ORD-00240,C446,P046,2025-11-01 06:01:49.977100,9,977.83,0,8800.47,completed,North America
ORD-00176,C314,P013,2025-11-01 06:46:55.977100,6,510.41,0,3062.46,completed,Europe
ORD-00271,C212,P008,2025-11-01 08:51:55.977100,4,280.53,0,1122.12,cancelled,North America
ORD-04258,C100,P027,2025-11-01 11:29:13.977100,3,260.62,5,742.77,refunded,Europe
ORD-04901,C142,P039,2025-11-01 12:58:20.977100,16,868.94,20,11122.43,completed,APAC
ORD-03949,C222,P050,2025-11-01 22:46:19.977100,8,435.14,0,3481.12,completed,APAC
ORD-04301,C260,P033,2025-11-01 23:08:50.977100,8,75.75,10,545.4,completed,APAC
ORD-00157,C164,P041,2025-11-01 23:17:55.977100,10,801.39,5,7613.2,completed,North America
ORD-03224,C118,P027,2025-11-02 01:38:44.977100,11,251.06,0,2761.66,refunded,APAC
ORD-02774,C252,P004,2025-11-02 04:06:55.977100,20,53.94,5,1024.86,pending,Europe
ORD-03378,C388,P030,2025-11-02 04:58:13.977100,7,519.87,0,3639.09,completed,LATAM
ORD-01426,C367,P035,2025-11-02 07:14:21.977100,18,517.63,0,9317.34,completed,Europe
ORD-00042,C196,P028,2025-11-02 08:34:00.977100,17,447.65,0,7610.05,completed,Europe
ORD-02887,C466,P046,2025-11-02 08:58:27.977100,13,1001.61,20,10416.74,completed,APAC
ORD-04851,C288,P015,2025-11-02 10:09:47.977100,11,151.28,0,1664.08,completed,APAC
ORD-00960,C018,P013,2025-11-02 11:17:09.977100,1,556.78,0,556.78,pending,North America
ORD-03140,C490,P003,2025-11-02 12:12:37.977100,1,377.19,0,377.19,completed,North America
ORD-01455,C323,P017,2025-11-02 14:45:50.977100,19,925.41,10,15824.51,completed,Europe
ORD-04684,C316,P012,2025-11-02 23:20:36.977100,17,506.63,0,8612.71,pending,Europe
ORD-03012,C152,P007,2025-11-03 03:02:14.977100,2,406.26,0,812.52,pending,LATAM
ORD-03487,C348,P013,2025-11-03 05:21:21.977100,3,539.42,0,1618.26,pending,North America
ORD-02954,C131,P027,2025-11-03 06:22:23.977100,19,249.49,10,4266.28,cancelled,APAC
ORD-00232,C242,P006,2025-11-03 07:06:39.977100,20,287.71,0,5754.2,completed,Europe
ORD-00891,C068,P032,2025-11-03 08:12:53.977100,13,921.96,15,10187.66,completed,LATAM
ORD-01897,C061,P040,2025-11-03 10:58:04.977100,5,664.59,20,2658.36,completed,LATAM
ORD-02798,C003,P008,2025-11-03 13:01:40.977100,13,292.44,10,3421.55,pending,North America
ORD-04834,C200,P004,2025-11-03 13:05:30.977100,5,52.85,0,264.25,completed,APAC
ORD-04539,C334,P041,2025-11-03 14:28:04.977100,13,821.65,10,9613.3,completed,APAC
ORD-00764,C065,P047,2025-11-04 00:28:06.977100,2,929.76,0,1859.52,completed,North America
ORD-04897,C048,P024,2025-11-04 02:45:01.977100,20,853.98,5,16225.62,completed,Europe
ORD-01806,C380,P009,2025-11-04 03:29:21.977100,7,718.66,15,4276.03,pending,Europe
ORD-03668,C278,P001,2025-11-04 05:37:52.977100,1,731.92,0,731.92,pending,Europe
ORD-02357,C242,P020,2025-11-04 07:28:47.977100,12,171.34,0,2056.08,completed,North America
ORD-02059,C408,P044,2025-11-04 09:09:33.977100,9,993.83,5,8497.25,completed,APAC
ORD-03070,C019,P002,2025-11-04 09:45:02.977100,9,126.95,0,1142.55,refunded,Europe
ORD-03998,C496,P010,2025-11-04 12:22:32.977100,13,800.61,15,8846.74,completed,APAC
ORD-02245,C261,P044,2025-11-04 12:31:34.977100,1,1007.06,15,856.0,completed,LATAM
ORD-04536,C334,P050,2025-11-04 14:50:18.977100,17,435.83,0,7409.11,completed,LATAM
ORD-03510,C477,P027,2025-11-04 15:17:44.977100,3,257.12,5,732.79,completed,North America
ORD-01209,C450,P002,2025-11-04 23:55:27.977100,3,121.89,0,365.67,completed,Europe
ORD-03066,C062,P041,2025-11-05 00:07:11.977100,18,838.99,5,14346.73,cancelled,Europe
ORD-04567,C486,P021,2025-11-05 01:00:02.977100,6,128.18,15,653.72,completed,North America
ORD-01231,C283,P036,2025-11-05 01:28:51.977100,18,379.75,0,6835.5,completed,North America
ORD-03995,C277,P014,2025-11-05 02:40:40.977100,1,757.96,15,644.27,completed,North America
ORD-00988,C459,P046,2025-11-05 04:54:00.977100,11,987.26,10,9773.87,completed,North America
ORD-04173,C019,P006,2025-11-05 11:16:30.977100,8,297.53,10,2142.22,cancelled,Europe
ORD-04199,C300,P007,2025-11-05 11:16:46.977100,18,381.04,0,6858.72,completed,Europe
ORD-00758,C360,P005,2025-11-05 23:52:37.977100,19,146.37,15,2363.88,pending,APAC
ORD-02154,C202,P023,2025-11-06 01:03:12.977100,17,307.85,0,5233.45,cancelled,Europe
ORD-04024,C313,P025,2025-11-06 02:19:42.977100,5,877.42,0,4387.1,pending,Europe
ORD-01841,C133,P044,2025-11-06 03:25:28.977100,2,1020.96,10,1837.73,completed,Europe
ORD-00830,C059,P008,2025-11-06 04:10:53.977100,15,275.96,15,3518.49,completed,Europe
ORD-02323,C123,P047,2025-11-06 04:42:57.977100,4,975.06,0,3900.24,completed,Europe
ORD-04566,C147,P016,2025-11-06 06:26:34.977100,9,622.51,0,5602.59,completed,APAC
ORD-03950,C345,P007,2025-11-06 07:16:24.977100,3,402.08,5,1145.93,completed,North America
ORD-01796,C220,P035,2025-11-06 08:23:44.977100,9,523.51,0,4711.59,pending,LATAM
ORD-04447,C144,P041,2025-11-06 09:01:13.977100,14,846.68,0,11853.52,cancelled,Europe
ORD-01221,C263,P025,2025-11-06 09:38:27.977100,14,950.22,0,13303.08,pending,Europe
ORD-04725,C291,P018,2025-11-06 09:49:44.977100,2,361.06,0,722.12,completed,North America
ORD-03230,C489,P014,2025-11-06 14:34:58.977100,10,731.61,5,6950.3,completed,LATAM
ORD-00137,C065,P042,2025-11-06 23:40:28.977100,18,826.4,10,13387.68,completed,North America
ORD-03251,C358,P034,2025-11-07 00:05:54.977100,14,490.28,0,6863.92,refunded,APAC
ORD-04023,C114,P018,2025-11-07 02:49:06.977100,7,334.4,0,2340.8,completed,Europe
ORD-04057,C366,P001,2025-11-07 04:28:58.977100,11,760.41,0,8364.51,completed,Europe
ORD-04309,C458,P040,2025-11-07 04:48:53.977100,13,635.51,0,8261.63,completed,North America
ORD-02989,C413,P049,2025-11-07 08:06:31.977100,3,682.76,15,1741.04,completed,North America
ORD-03475,C289,P006,2025-11-07 09:13:51.977100,10,299.71,0,2997.1,pending,Europe
ORD-04205,C289,P008,2025-11-07 09:30:42.977100,4,286.54,15,974.24,pending,Europe
ORD-04021,C196,P035,2025-11-07 09:39:54.977100,4,508.33,15,1728.32,pending,APAC
ORD-02795,C133,P043,2025-11-07 09:46:30.977100,20,544.54,10,9801.72,completed,North America
ORD-04671,C164,P006,2025-11-07 10:32:11.977100,2,289.48,15,492.12,pending,APAC
ORD-03709,C005,P041,2025-11-07 11:05:12.977100,1,826.92,5,785.57,completed,North America
ORD-01053,C475,P022,2025-11-07 13:19:11.977100,5,287.67,15,1222.6,completed,APAC
ORD-01394,C443,P044,2025-11-07 14:15:57.977100,17,1037.9,5,16762.09,completed,North America
ORD-01568,C101,P022,2025-11-07 14:42:32.977100,14,297.26,0,4161.64,completed,LATAM
ORD-02624,C161,P031,2025-11-08 01:16:51.977100,16,756.4,15,10287.04,completed,LATAM
ORD-00003,C382,P022,2025-11-08 04:21:03.977100,8,290.62,0,2324.96,cancelled,Europe
ORD-02330,C015,P017,2025-11-08 04:25:33.977100,6,951.85,10,5139.99,completed,Europe
ORD-04325,C444,P001,2025-11-08 04:37:47.977100,13,699.35,0,9091.55,completed,North America
ORD-02868,C253,P017,2025-11-08 05:54:57.977100,14,925.21,0,12952.94,completed,APAC
ORD-02703,C383,P034,2025-11-08 06:56:49.977100,8,469.64,10,3381.41,completed,APAC
ORD-02317,C273,P004,2025-11-08 07:57:57.977100,2,54.19,5,102.96,completed,Europe
ORD-03071,C117,P047,2025-11-08 08:05:39.977100,7,931.57,10,5868.89,completed,APAC
ORD-01068,C181,P013,2025-11-08 09:11:53.977100,6,516.85,0,3101.1,completed,APAC
ORD-03498,C481,P008,2025-11-08 10:25:08.977100,10,296.72,0,2967.2,completed,LATAM
ORD-01598,C480,P029,2025-11-08 10:29:15.977100,3,865.1,0,2595.3,completed,Europe
ORD-04622,C071,P024,2025-11-08 10:45:52.977100,7,868.52,0,6079.64,completed,North America
ORD-04098,C495,P017,2025-11-08 10:48:46.977100,18,932.24,0,16780.32,completed,LATAM
ORD-04159,C145,P034,2025-11-08 11:25:07.977100,1,459.56,0,459.56,completed,North America
ORD-01948,C484,P037,2025-11-08 11:25:16.977100,1,422.41,0,422.41,pending,Europe
ORD-02036,C133,P030,2025-11-08 11:36:57.977100,19,523.23,5,9444.3,completed,Europe
ORD-00821,C049,P048,2025-11-08 11:38:06.977100,20,271.77,15,4620.09,pending,APAC
ORD-04985,C262,P047,2025-11-08 12:11:47.977100,10,984.48,5,9352.56,completed,North America
ORD-00407,C071,P007,2025-11-08 14:24:01.977100,12,386.16,0,4633.92,completed,North America
ORD-00468,C369,P013,2025-11-08 23:38:18.977100,8,519.83,15,3534.84,completed,APAC
ORD-01859,C169,P050,2025-11-09 01:45:40.977100,15,417.53,15,5323.51,pending,North America
ORD-01988,C062,P001,2025-11-09 08:32:00.977100,10,716.47,0,7164.7,pending,North America
ORD-01707,C322,P038,2025-11-09 08:33:14.977100,1,681.74,0,681.74,completed,APAC
ORD-03469,C475,P029,2025-11-09 08:39:58.977100,14,847.71,15,10087.75,completed,APAC
ORD-00339,C326,P020,2025-11-09 08:47:45.977100,14,171.37,0,2399.18,pending,APAC
ORD-00866,C089,P011,2025-11-09 10:06:31.977100,5,434.34,0,2171.7,completed,North America
ORD-03050,C380,P017,2025-11-09 10:15:31.977100,17,938.32,0,15951.44,completed,Europe
ORD-02421,C313,P025,2025-11-09 13:12:42.977100,3,932.53,20,2238.07,completed,North America
ORD-04595,C467,P044,2025-11-09 13:25:56.977100,10,1044.76,0,10447.6,completed,North America
ORD-04409,C268,P039,2025-11-09 13:39:33.977100,4,904.25,15,3074.45,completed,North America
ORD-00333,C438,P044,2025-11-09 14:19:41.977100,16,1003.38,0,16054.08,completed,North America
ORD-00635,C370,P048,2025-11-09 14:24:14.977100,10,263.8,0,2638.0,completed,APAC
ORD-04284,C201,P026,2025-11-09 15:03:10.977100,8,336.97,10,2426.18,completed,Europe
ORD-02739,C293,P001,2025-11-10 01:42:30.977100,12,733.98,20,7046.21,completed,LATAM
ORD-02883,C087,P015,2025-11-10 02:39:31.977100,11,146.38,0,1610.18,completed,Europe
ORD-01028,C079,P047,2025-11-10 05:26:19.977100,19,936.25,0,17788.75,completed,LATAM
ORD-02206,C176,P046,2025-11-10 06:42:35.977100,4,951.72,10,3426.19,completed,APAC
ORD-03667,C458,P049,2025-11-10 08:12:48.977100,4,719.13,10,2588.87,completed,North America
ORD-01619,C193,P018,2025-11-10 08:58:33.977100,3,329.6,5,939.36,completed,North America
ORD-04644,C308,P029,2025-11-10 09:58:48.977100,1,837.3,10,753.57,pending,North America
ORD-02493,C141,P004,2025-11-10 12:18:50.977100,17,57.45,20,781.32,completed,North America
ORD-03697,C009,P033,2025-11-10 14:11:59.977100,6,81.98,10,442.69,pending,APAC
ORD-04315,C386,P049,2025-11-10 14:55:31.977100,1,710.58,10,639.52,completed,APAC
ORD-01949,C477,P006,2025-11-10 15:30:45.977100,19,292.0,10,4993.2,completed,North America
ORD-04556,C456,P028,2025-11-10 22:56:50.977100,13,434.94,10,5088.8,completed,APAC
ORD-04572,C391,P038,2025-11-11 00:55:43.977100,12,669.04,10,7225.63,cancelled,Europe
ORD-01858,C127,P038,2025-11-11 03:08:38.977100,4,676.85,0,2707.4,completed,North America
ORD-01145,C284,P045,2025-11-11 03:28:55.977100,12,608.05,10,6566.94,completed,APAC
ORD-01800,C118,P047,2025-11-11 05:02:44.977100,7,965.56,10,6083.03,completed,North America
ORD-01329,C100,P034,2025-11-11 06:38:31.977100,9,488.67,0,4398.03,completed,Europe
ORD-00481,C005,P039,2025-11-11 06:49:51.977100,18,911.94,15,13952.68,pending,North America
ORD-04435,C405,P040,2025-11-11 07:33:19.977100,15,662.14,0,9932.1,completed,Europe
ORD-01961,C010,P021,2025-11-11 08:30:39.977100,1,131.18,5,124.62,completed,Europe
ORD-01250,C157,P001,2025-11-11 12:13:27.977100,6,728.98,0,4373.88,pending,Europe
ORD-00946,C388,P033,2025-11-12 01:42:17.977100,17,82.3,0,1399.1,completed,LATAM
ORD-01624,C174,P025,2025-11-12 03:05:47.977100,1,939.35,0,939.35,completed,LATAM
ORD-03577,C392,P015,2025-11-12 04:36:50.977100,1,146.9,15,124.86,refunded,North America
ORD-02175,C220,P033,2025-11-12 05:04:36.977100,13,77.99,0,1013.87,completed,North America
ORD-00650,C498,P049,2025-11-12 07:07:22.977100,5,716.32,15,3044.36,completed,North America
ORD-00875,C466,P048,2025-11-12 08:04:22.977100,20,266.61,10,4798.98,completed,North America
ORD-00429,C317,P008,2025-11-12 08:12:47.977100,3,289.6,0,868.8,completed,APAC
ORD-02551,C414,P011,2025-11-12 09:44:07.977100,10,446.28,0,4462.8,pending,North America
ORD-01931,C291,P025,2025-11-12 10:24:20.977100,5,954.78,0,4773.9,completed,Europe
ORD-04091,C003,P034,2025-11-12 10:33:58.977100,15,488.46,0,7326.9,completed,Europe
ORD-01223,C097,P024,2025-11-12 10:57:47.977100,2,866.01,0,1732.02,completed,North America
ORD-01866,C265,P026,2025-11-12 11:20:39.977100,15,339.54,0,5093.1,pending,LATAM
ORD-03806,C032,P024,2025-11-12 13:58:06.977100,18,884.13,5,15118.62,completed,North America
ORD-04015,C458,P040,2025-11-12 14:03:50.977100,13,634.61,5,7837.43,cancelled,North America
ORD-02156,C463,P035,2025-11-12 22:43:23.977100,16,509.83,20,6525.82,pending,Europe
ORD-02163,C375,P050,2025-11-12 22:44:31.977100,19,445.52,5,8041.64,completed,APAC
ORD-02895,C447,P034,2025-11-12 22:52:23.977100,18,486.45,0,8756.1,pending,Europe
ORD-03665,C271,P033,2025-11-13 00:24:49.977100,1,75.83,0,75.83,completed,North America
ORD-00657,C109,P024,2025-11-13 00:36:57.977100,16,918.73,0,14699.68,cancelled,LATAM
ORD-02845,C112,P044,2025-11-13 00:39:40.977100,4,951.16,0,3804.64,completed,North America
ORD-03170,C296,P004,2025-11-13 01:16:18.977100,9,56.03,0,504.27,completed,North America
ORD-03788,C364,P042,2025-11-13 03:53:23.977100,20,867.68,5,16485.92,completed,APAC
ORD-01899,C408,P037,2025-11-13 07:18:11.977100,15,392.94,0,5894.1,completed,North America
ORD-02428,C430,P044,2025-11-13 10:16:23.977100,8,978.14,15,6651.35,completed,North America
ORD-04501,C497,P014,2025-11-13 11:52:02.977100,19,742.94,5,13410.07,completed,North America
ORD-00531,C192,P042,2025-11-13 12:10:32.977100,14,837.91,0,11730.74,completed,North America
ORD-02921,C245,P007,2025-11-13 14:47:38.977100,19,397.86,0,7559.34,completed,North America
